,instant,dteday,season,temp,hum,windspeed
15938,15939,2012-11-01,4,0.4,0.5,0.1642
15939,15940,2012-11-01,4,0.38,0.54,0.2537
15940,15941,2012-11-01,4,0.38,0.54,0.1343
15941,15942,2012-11-01,4,0.36,0.57,0.1642
15942,15943,2012-11-01,4,0.34,0.57,0.1642
15943,15944,2012-11-02,4,0.34,0.57,0.1642
15944,15945,2012-11-02,4,0.32,0.66,0.1642
15945,15946,2012-11-02,4,0.32,0.66,0.1642
15946,15947,2012-11-02,4,0.3,0.7,0.1642
15947,15948,2012-11-02,4,0.3,0.7,0.1045
15948,15949,2012-11-02,4,0.32,0.66,0.1642
15949,15950,2012-11-02,4,0.3,0.7,0.1642
15950,15951,2012-11-02,4,0.3,0.7,0.1343
15951,15952,2012-11-02,4,0.32,0.57,0.1045
15952,15953,2012-11-02,4,0.34,0.53,0.1045
15953,15954,2012-11-02,4,0.38,0.46,0.2985
15954,15955,2012-11-02,4,0.42,0.41,0.4179
15955,15956,2012-11-02,4,0.42,0.41,0.3582
15956,15957,2012-11-02,4,0.4,0.43,0.3582
15957,15958,2012-11-02,4,0.4,0.4,0.4925
15958,15959,2012-11-02,4,0.4,0.4,0.4179
15959,15960,2012-11-02,4,0.38,0.4,0.3284
15960,15961,2012-11-02,4,0.38,0.4,0.3284
15961,15962,2012-11-02,4,0.38,0.43,0.3284
15962,15963,2012-11-02,4,0.38,0.43,0.2985
15963,15964,2012-11-02,4,0.36,0.46,0.4179
15964,15965,2012-11-02,4,0.36,0.46,0.3582
15965,15966,2012-11-02,4,0.36,0.46,0.2537
15966,15967,2012-11-02,4,0.34,0.53,0.2985
15967,15968,2012-11-03,4,0.34,0.53,0.1642
15968,15969,2012-11-03,4,0.34,0.49,0.3284
15969,15970,2012-11-03,4,0.34,0.49,0.2537
15970,15971,2012-11-03,4,0.34,0.49,0.2537
15971,15972,2012-11-03,4,0.32,0.49,0.2985
15972,15973,2012-11-03,4,0.32,0.49,0.2537
15973,15974,2012-11-03,4,0.32,0.49,0.194
15974,15975,2012-11-03,4,0.32,0.49,0.2537
15975,15976,2012-11-03,4,0.34,0.46,0.2985
15976,15977,2012-11-03,4,0.34,0.49,0.2985
15977,15978,2012-11-03,4,0.36,0.46,0.3881
15978,15979,2012-11-03,4,0.36,0.46,0.3881
15979,15980,2012-11-03,4,0.36,0.46,0.4627
15980,15981,2012-11-03,4,0.36,0.46,0.3582
15981,15982,2012-11-03,4,0.36,0.5,0.3284
15982,15983,2012-11-03,4,0.36,0.46,0.4478
15983,15984,2012-11-03,4,0.36,0.46,0.3284
15984,15985,2012-11-03,4,0.36,0.46,0.2985
15985,15986,2012-11-03,4,0.36,0.46,0.2836
15986,15987,2012-11-03,4,0.36,0.5,0.1642
15987,15988,2012-11-03,4,0.34,0.53,0.1343
15988,15989,2012-11-03,4,0.34,0.53,0.1045
15989,15990,2012-11-03,4,0.32,0.57,0.1045
15990,15991,2012-11-03,4,0.32,0.57,0.1045
15991,15992,2012-11-04,4,0.3,0.61,0.1045
15992,15993,2012-11-04,4,0.26,0.81,0.0896
15993,15994,2012-11-04,4,0.3,0.65,0.0
15994,15995,2012-11-04,4,0.28,0.61,0.1045
15995,15996,2012-11-04,4,0.26,0.65,0.1343
15996,15997,2012-11-04,4,0.26,0.65,0.1045
15997,15998,2012-11-04,4,0.28,0.61,0.1343
15998,15999,2012-11-04,4,0.26,0.65,0.1045
15999,16000,2012-11-04,4,0.3,0.56,0.1343
16000,16001,2012-11-04,4,0.32,0.53,0.0
16001,16002,2012-11-04,4,0.34,0.49,0.194
16002,16003,2012-11-04,4,0.38,0.46,0.2239
16003,16004,2012-11-04,4,0.38,0.46,0.2239
16004,16005,2012-11-04,4,0.4,0.43,0.2239
16005,16006,2012-11-04,4,0.4,0.4,0.194
16006,16007,2012-11-04,4,0.4,0.4,0.2239
16007,16008,2012-11-04,4,0.4,0.4,0.3284
16008,16009,2012-11-04,4,0.36,0.43,0.194
16009,16010,2012-11-04,4,0.36,0.43,0.2239
16010,16011,2012-11-04,4,0.36,0.43,0.2537
16011,16012,2012-11-04,4,0.32,0.53,0.3582
16012,16013,2012-11-04,4,0.3,0.52,0.2985
16013,16014,2012-11-04,4,0.3,0.52,0.2836
16014,16015,2012-11-04,4,0.3,0.56,0.1642
16015,16016,2012-11-05,4,0.3,0.56,0.194
16016,16017,2012-11-05,4,0.3,0.56,0.1642
16017,16018,2012-11-05,4,0.3,0.56,0.1642
16018,16019,2012-11-05,4,0.3,0.56,0.2239
16019,16020,2012-11-05,4,0.3,0.52,0.2537
16020,16021,2012-11-05,4,0.3,0.52,0.3284
16021,16022,2012-11-05,4,0.3,0.49,0.2836
16022,16023,2012-11-05,4,0.3,0.49,0.2537
16023,16024,2012-11-05,4,0.3,0.49,0.2239
16024,16025,2012-11-05,4,0.3,0.52,0.2836
16025,16026,2012-11-05,4,0.32,0.49,0.2836
16026,16027,2012-11-05,4,0.34,0.46,0.2239
16027,16028,2012-11-05,4,0.36,0.43,0.3284
16028,16029,2012-11-05,4,0.36,0.4,0.2537
16029,16030,2012-11-05,4,0.38,0.4,0.1642
16030,16031,2012-11-05,4,0.38,0.4,0.2836
16031,16032,2012-11-05,4,0.36,0.43,0.2836
16032,16033,2012-11-05,4,0.34,0.46,0.2239
16033,16034,2012-11-05,4,0.34,0.46,0.2239
16034,16035,2012-11-05,4,0.32,0.49,0.1642
16035,16036,2012-11-05,4,0.32,0.49,0.2537
16036,16037,2012-11-05,4,0.3,0.52,0.2836
16037,16038,2012-11-05,4,0.28,0.56,0.194
16038,16039,2012-11-05,4,0.26,0.6,0.1343
16039,16040,2012-11-06,4,0.24,0.6,0.1045
16040,16041,2012-11-06,4,0.24,0.6,0.1642
16041,16042,2012-11-06,4,0.24,0.65,0.0896
16042,16043,2012-11-06,4,0.22,0.64,0.1045
16043,16044,2012-11-06,4,0.22,0.69,0.0896
16044,16045,2012-11-06,4,0.22,0.64,0.194
16045,16046,2012-11-06,4,0.22,0.69,0.1343
16046,16047,2012-11-06,4,0.2,0.69,0.1642
16047,16048,2012-11-06,4,0.22,0.69,0.1642
16048,16049,2012-11-06,4,0.26,0.6,0.1642
16049,16050,2012-11-06,4,0.3,0.49,0.194
16050,16051,2012-11-06,4,0.32,0.45,0.1343
16051,16052,2012-11-06,4,0.32,0.45,0.1343
16052,16053,2012-11-06,4,0.34,0.46,0.1343
16053,16054,2012-11-06,4,0.36,0.4,0.1045
16054,16055,2012-11-06,4,0.34,0.46,0.2537
16055,16056,2012-11-06,4,0.34,0.46,0.1642
16056,16057,2012-11-06,4,0.32,0.53,0.2239
16057,16058,2012-11-06,4,0.32,0.57,0.2985
16058,16059,2012-11-06,4,0.3,0.56,0.2239
16059,16060,2012-11-06,4,0.3,0.61,0.2239
16060,16061,2012-11-06,4,0.3,0.56,0.2537
16061,16062,2012-11-06,4,0.3,0.56,0.2239
16062,16063,2012-11-06,4,0.3,0.56,0.2239
16063,16064,2012-11-07,4,0.3,0.56,0.2836
16064,16065,2012-11-07,4,0.28,0.61,0.2537
16065,16066,2012-11-07,4,0.28,0.56,0.2985
16066,16067,2012-11-07,4,0.28,0.52,0.3284
16067,16068,2012-11-07,4,0.28,0.52,0.2985
16068,16069,2012-11-07,4,0.28,0.52,0.3284
16069,16070,2012-11-07,4,0.26,0.56,0.2836
16070,16071,2012-11-07,4,0.26,0.56,0.2985
16071,16072,2012-11-07,4,0.26,0.6,0.2836
16072,16073,2012-11-07,4,0.26,0.6,0.2836
16073,16074,2012-11-07,4,0.28,0.56,0.2985
16074,16075,2012-11-07,4,0.32,0.51,0.3582
16075,16076,2012-11-07,4,0.32,0.53,0.2836
16076,16077,2012-11-07,4,0.32,0.53,0.2537
16077,16078,2012-11-07,4,0.32,0.53,0.3582
16078,16079,2012-11-07,4,0.32,0.53,0.2985
16079,16080,2012-11-07,4,0.32,0.53,0.3582
16080,16081,2012-11-07,4,0.32,0.53,0.3881
16081,16082,2012-11-07,4,0.32,0.53,0.3582
16082,16083,2012-11-07,4,0.3,0.56,0.2985
16083,16084,2012-11-07,4,0.32,0.49,0.3284
16084,16085,2012-11-07,4,0.32,0.49,0.2985
16085,16086,2012-11-07,4,0.3,0.56,0.2537
16086,16087,2012-11-07,4,0.28,0.65,0.2239
16087,16088,2012-11-08,4,0.28,0.61,0.2239
16088,16089,2012-11-08,4,0.3,0.52,0.3582
16089,16090,2012-11-08,4,0.3,0.49,0.2239
16090,16091,2012-11-08,4,0.3,0.45,0.2836
16091,16092,2012-11-08,4,0.3,0.42,0.2239
16092,16093,2012-11-08,4,0.3,0.39,0.2239
16093,16094,2012-11-08,4,0.28,0.36,0.3881
16094,16095,2012-11-08,4,0.3,0.33,0.2836
16095,16096,2012-11-08,4,0.32,0.31,0.3582
16096,16097,2012-11-08,4,0.32,0.31,0.3284
16097,16098,2012-11-08,4,0.36,0.29,0.3881
16098,16099,2012-11-08,4,0.4,0.24,0.4925
16099,16100,2012-11-08,4,0.44,0.18,0.4179
16100,16101,2012-11-08,4,0.44,0.18,0.4179
16101,16102,2012-11-08,4,0.44,0.18,0.4179
16102,16103,2012-11-08,4,0.42,0.16,0.3881
16103,16104,2012-11-08,4,0.4,0.2,0.2985
16104,16105,2012-11-08,4,0.4,0.24,0.4179
16105,16106,2012-11-08,4,0.38,0.27,0.3582
16106,16107,2012-11-08,4,0.38,0.29,0.4627
16107,16108,2012-11-08,4,0.36,0.37,0.3881
16108,16109,2012-11-08,4,0.34,0.42,0.2985
16109,16110,2012-11-08,4,0.34,0.46,0.3582
16110,16111,2012-11-09,4,0.34,0.49,0.3284
16111,16112,2012-11-09,4,0.32,0.53,0.2836
16112,16113,2012-11-09,4,0.32,0.53,0.2537
16113,16114,2012-11-09,4,0.32,0.53,0.4179
16114,16115,2012-11-09,4,0.32,0.53,0.3582
16115,16116,2012-11-09,4,0.3,0.56,0.194
16116,16117,2012-11-09,4,0.26,0.65,0.1045
16117,16118,2012-11-09,4,0.26,0.65,0.1343
16118,16119,2012-11-09,4,0.32,0.57,0.1642
16119,16120,2012-11-09,4,0.34,0.53,0.4179
16120,16121,2012-11-09,4,0.36,0.5,0.3284
16121,16122,2012-11-09,4,0.4,0.47,0.2985
16122,16123,2012-11-09,4,0.44,0.41,0.3284
16123,16124,2012-11-09,4,0.46,0.38,0.2985
16124,16125,2012-11-09,4,0.46,0.38,0.194
16125,16126,2012-11-09,4,0.46,0.36,0.2239
16126,16127,2012-11-09,4,0.46,0.38,0.1642
16127,16128,2012-11-09,4,0.42,0.44,0.1343
16128,16129,2012-11-09,4,0.42,0.44,0.1045
16129,16130,2012-11-09,4,0.34,0.71,0.0896
16130,16131,2012-11-09,4,0.36,0.66,0.1343
16131,16132,2012-11-09,4,0.34,0.76,0.0
16132,16133,2012-11-09,4,0.34,0.71,0.1045
16133,16134,2012-11-09,4,0.32,0.81,0.0896
16134,16135,2012-11-10,4,0.32,0.76,0.0896
16135,16136,2012-11-10,4,0.3,0.81,0.0896
16136,16137,2012-11-10,4,0.32,0.81,0.0
16137,16138,2012-11-10,4,0.3,0.81,0.0
16138,16139,2012-11-10,4,0.26,0.87,0.1045
16139,16140,2012-11-10,4,0.28,0.87,0.0
16140,16141,2012-11-10,4,0.24,0.93,0.0896
16141,16142,2012-11-10,4,0.26,0.87,0.1045
16142,16143,2012-11-10,4,0.32,0.76,0.0
16143,16144,2012-11-10,4,0.36,0.66,0.194
16144,16145,2012-11-10,4,0.4,0.58,0.0
16145,16146,2012-11-10,4,0.4,0.58,0.1045
16146,16147,2012-11-10,4,0.48,0.48,0.0
16147,16148,2012-11-10,4,0.52,0.39,0.0
16148,16149,2012-11-10,4,0.54,0.37,0.0
16149,16150,2012-11-10,4,0.52,0.45,0.0
16150,16151,2012-11-10,4,0.54,0.37,0.0
16151,16152,2012-11-10,4,0.5,0.45,0.194
16152,16153,2012-11-10,4,0.44,0.54,0.1343
16153,16154,2012-11-10,4,0.46,0.51,0.0896
16154,16155,2012-11-10,4,0.44,0.54,0.0
16155,16156,2012-11-10,4,0.4,0.66,0.0
16156,16157,2012-11-10,4,0.38,0.71,0.0896
16157,16158,2012-11-10,4,0.36,0.71,0.1045
16158,16159,2012-11-11,4,0.34,0.81,0.0896
16159,16160,2012-11-11,4,0.34,0.76,0.0896
16160,16161,2012-11-11,4,0.32,0.87,0.1045
16161,16162,2012-11-11,4,0.34,0.81,0.0
16162,16163,2012-11-11,4,0.32,0.81,0.1045
16163,16164,2012-11-11,4,0.3,0.87,0.1343
16164,16165,2012-11-11,4,0.3,0.87,0.0896
16165,16166,2012-11-11,4,0.3,0.89,0.0896
16166,16167,2012-11-11,4,0.32,0.87,0.1045
16167,16168,2012-11-11,4,0.36,0.77,0.0
16168,16169,2012-11-11,4,0.4,0.69,0.1045
16169,16170,2012-11-11,4,0.46,0.59,0.1343
16170,16171,2012-11-11,4,0.5,0.48,0.0896
16171,16172,2012-11-11,4,0.54,0.45,0.1045
16172,16173,2012-11-11,4,0.6,0.33,0.1642
16173,16174,2012-11-11,4,0.56,0.37,0.2239
16174,16175,2012-11-11,4,0.54,0.42,0.2239
16175,16176,2012-11-11,4,0.54,0.45,0.1642
16176,16177,2012-11-11,4,0.52,0.45,0.1343
16177,16178,2012-11-11,4,0.48,0.55,0.1343
16178,16179,2012-11-11,4,0.44,0.62,0.1642
16179,16180,2012-11-11,4,0.44,0.67,0.2239
16180,16181,2012-11-11,4,0.42,0.71,0.194
16181,16182,2012-11-11,4,0.42,0.71,0.194
16182,16183,2012-11-12,4,0.42,0.71,0.1045
16183,16184,2012-11-12,4,0.4,0.76,0.1642
16184,16185,2012-11-12,4,0.4,0.76,0.1343
16185,16186,2012-11-12,4,0.4,0.76,0.1343
16186,16187,2012-11-12,4,0.4,0.76,0.0896
16187,16188,2012-11-12,4,0.38,0.87,0.0
16188,16189,2012-11-12,4,0.38,0.87,0.1045
16189,16190,2012-11-12,4,0.4,0.87,0.0
16190,16191,2012-11-12,4,0.42,0.82,0.1642
16191,16192,2012-11-12,4,0.44,0.88,0.1045
16192,16193,2012-11-12,4,0.48,0.77,0.1642
16193,16194,2012-11-12,4,0.52,0.72,0.1642
16194,16195,2012-11-12,4,0.56,0.64,0.2239
16195,16196,2012-11-12,4,0.6,0.6,0.2239
16196,16197,2012-11-12,4,0.58,0.6,0.2836
16197,16198,2012-11-12,4,0.56,0.64,0.2537
16198,16199,2012-11-12,4,0.56,0.64,0.1642
16199,16200,2012-11-12,4,0.56,0.64,0.2836
16200,16201,2012-11-12,4,0.52,0.72,0.1343
16201,16202,2012-11-12,4,0.54,0.73,0.2836
16202,16203,2012-11-12,4,0.52,0.77,0.2836
16203,16204,2012-11-12,4,0.54,0.73,0.2239
16204,16205,2012-11-12,4,0.52,0.77,0.2537
16205,16206,2012-11-12,4,0.54,0.77,0.2239
16206,16207,2012-11-13,4,0.52,0.83,0.2836
16207,16208,2012-11-13,4,0.44,0.88,0.6418
16208,16209,2012-11-13,4,0.36,0.87,0.4478
16209,16210,2012-11-13,4,0.36,0.87,0.3582
16210,16211,2012-11-13,4,0.36,0.81,0.3881
16211,16212,2012-11-13,4,0.34,0.87,0.2836
16212,16213,2012-11-13,4,0.32,0.81,0.4627
16213,16214,2012-11-13,4,0.32,0.87,0.2537
16214,16215,2012-11-13,4,0.32,0.87,0.2537
16215,16216,2012-11-13,4,0.32,0.81,0.3284
16216,16217,2012-11-13,4,0.3,0.75,0.3881
16217,16218,2012-11-13,4,0.32,0.7,0.2537
16218,16219,2012-11-13,4,0.34,0.61,0.2836
16219,16220,2012-11-13,4,0.34,0.53,0.2537
16220,16221,2012-11-13,4,0.38,0.46,0.3881
16221,16222,2012-11-13,4,0.4,0.4,0.2985
16222,16223,2012-11-13,4,0.38,0.4,0.2985
16223,16224,2012-11-13,4,0.34,0.49,0.3582
16224,16225,2012-11-13,4,0.34,0.49,0.2836
16225,16226,2012-11-13,4,0.32,0.49,0.3582
16226,16227,2012-11-13,4,0.3,0.49,0.3582
16227,16228,2012-11-13,4,0.3,0.49,0.3582
16228,16229,2012-11-13,4,0.26,0.56,0.3284
16229,16230,2012-11-13,4,0.26,0.56,0.2985
16230,16231,2012-11-14,4,0.26,0.56,0.2836
16231,16232,2012-11-14,4,0.24,0.6,0.2985
16232,16233,2012-11-14,4,0.24,0.6,0.2985
16233,16234,2012-11-14,4,0.24,0.65,0.2239
16234,16235,2012-11-14,4,0.22,0.69,0.194
16235,16236,2012-11-14,4,0.22,0.69,0.194
16236,16237,2012-11-14,4,0.24,0.65,0.194
16237,16238,2012-11-14,4,0.24,0.65,0.2836
16238,16239,2012-11-14,4,0.28,0.56,0.2985
16239,16240,2012-11-14,4,0.3,0.52,0.3881
16240,16241,2012-11-14,4,0.32,0.45,0.3582
16241,16242,2012-11-14,4,0.32,0.49,0.2537
16242,16243,2012-11-14,4,0.34,0.46,0.0
16243,16244,2012-11-14,4,0.36,0.43,0.2537
16244,16245,2012-11-14,4,0.36,0.43,0.1343
16245,16246,2012-11-14,4,0.36,0.43,0.2836
16246,16247,2012-11-14,4,0.34,0.46,0.1045
16247,16248,2012-11-14,4,0.32,0.49,0.194
16248,16249,2012-11-14,4,0.32,0.53,0.1642
16249,16250,2012-11-14,4,0.3,0.52,0.1642
16250,16251,2012-11-14,4,0.3,0.52,0.0896
16251,16252,2012-11-14,4,0.3,0.56,0.0
16252,16253,2012-11-14,4,0.28,0.61,0.0
16253,16254,2012-11-14,4,0.24,0.7,0.1343
16254,16255,2012-11-15,4,0.26,0.65,0.0
16255,16256,2012-11-15,4,0.26,0.65,0.1045
16256,16257,2012-11-15,4,0.26,0.7,0.1642
16257,16258,2012-11-15,4,0.26,0.7,0.0896
16258,16259,2012-11-15,4,0.28,0.65,0.1343
16259,16260,2012-11-15,4,0.3,0.61,0.2239
16260,16261,2012-11-15,4,0.3,0.65,0.2537
16261,16262,2012-11-15,4,0.3,0.65,0.194
16262,16263,2012-11-15,4,0.3,0.61,0.2239
16263,16264,2012-11-15,4,0.32,0.61,0.194
16264,16265,2012-11-15,4,0.32,0.66,0.1343
16265,16266,2012-11-15,4,0.34,0.61,0.1343
16266,16267,2012-11-15,4,0.36,0.62,0.1045
16267,16268,2012-11-15,4,0.38,0.54,0.1045
16268,16269,2012-11-15,4,0.38,0.54,0.1642
16269,16270,2012-11-15,4,0.38,0.58,0.1642
16270,16271,2012-11-15,4,0.36,0.57,0.194
16271,16272,2012-11-15,4,0.36,0.57,0.2239
16272,16273,2012-11-15,4,0.36,0.57,0.194
16273,16274,2012-11-15,4,0.34,0.61,0.1343
16274,16275,2012-11-15,4,0.34,0.61,0.1045
16275,16276,2012-11-15,4,0.32,0.66,0.1045
16276,16277,2012-11-15,4,0.32,0.66,0.1642
16277,16278,2012-11-15,4,0.32,0.61,0.1642
16278,16279,2012-11-16,4,0.32,0.66,0.1045
16279,16280,2012-11-16,4,0.3,0.65,0.0896
16280,16281,2012-11-16,4,0.3,0.7,0.1642
16281,16282,2012-11-16,4,0.3,0.65,0.1343
16282,16283,2012-11-16,4,0.3,0.65,0.1045
16283,16284,2012-11-16,4,0.3,0.65,0.0896
16284,16285,2012-11-16,4,0.3,0.61,0.0896
16285,16286,2012-11-16,4,0.3,0.61,0.1642
16286,16287,2012-11-16,4,0.32,0.57,0.1343
16287,16288,2012-11-16,4,0.34,0.53,0.1045
16288,16289,2012-11-16,4,0.34,0.53,0.194
16289,16290,2012-11-16,4,0.38,0.43,0.2239
16290,16291,2012-11-16,4,0.4,0.43,0.2836
16291,16292,2012-11-16,4,0.42,0.38,0.194
16292,16293,2012-11-16,4,0.42,0.35,0.1045
16293,16294,2012-11-16,4,0.42,0.38,0.1343
16294,16295,2012-11-16,4,0.42,0.35,0.2836
16295,16296,2012-11-16,4,0.36,0.46,0.194
16296,16297,2012-11-16,4,0.34,0.53,0.1642
16297,16298,2012-11-16,4,0.36,0.46,0.2239
16298,16299,2012-11-16,4,0.36,0.46,0.2537
16299,16300,2012-11-16,4,0.34,0.49,0.194
16300,16301,2012-11-16,4,0.32,0.53,0.2537
16301,16302,2012-11-16,4,0.32,0.53,0.2239
16302,16303,2012-11-17,4,0.3,0.52,0.1642
16303,16304,2012-11-17,4,0.26,0.6,0.194
16304,16305,2012-11-17,4,0.26,0.65,0.194
16305,16306,2012-11-17,4,0.26,0.65,0.194
16306,16307,2012-11-17,4,0.24,0.7,0.194
16307,16308,2012-11-17,4,0.24,0.7,0.1642
16308,16309,2012-11-17,4,0.24,0.7,0.2239
16309,16310,2012-11-17,4,0.24,0.7,0.194
16310,16311,2012-11-17,4,0.26,0.65,0.2239
16311,16312,2012-11-17,4,0.34,0.49,0.2239
16312,16313,2012-11-17,4,0.36,0.46,0.2537
16313,16314,2012-11-17,4,0.38,0.43,0.194
16314,16315,2012-11-17,4,0.4,0.4,0.1642
16315,16316,2012-11-17,4,0.42,0.38,0.2537
16316,16317,2012-11-17,4,0.42,0.38,0.194
16317,16318,2012-11-17,4,0.42,0.35,0.2985
16318,16319,2012-11-17,4,0.4,0.4,0.2239
16319,16320,2012-11-17,4,0.38,0.4,0.1642
16320,16321,2012-11-17,4,0.36,0.5,0.1045
16321,16322,2012-11-17,4,0.34,0.53,0.0896
16322,16323,2012-11-17,4,0.34,0.66,0.0896
16323,16324,2012-11-17,4,0.32,0.57,0.1045
16324,16325,2012-11-17,4,0.32,0.57,0.1045
16325,16326,2012-11-17,4,0.3,0.7,0.1045
16326,16327,2012-11-18,4,0.3,0.7,0.1642
16327,16328,2012-11-18,4,0.3,0.7,0.194
16328,16329,2012-11-18,4,0.28,0.81,0.1045
16329,16330,2012-11-18,4,0.3,0.81,0.1642
16330,16331,2012-11-18,4,0.3,0.81,0.194
16331,16332,2012-11-18,4,0.28,0.81,0.1343
16332,16333,2012-11-18,4,0.28,0.81,0.1642
16333,16334,2012-11-18,4,0.28,0.81,0.194
16334,16335,2012-11-18,4,0.3,0.75,0.2537
16335,16336,2012-11-18,4,0.32,0.7,0.2537
16336,16337,2012-11-18,4,0.34,0.66,0.2985
16337,16338,2012-11-18,4,0.38,0.62,0.2836
16338,16339,2012-11-18,4,0.4,0.62,0.2836
16339,16340,2012-11-18,4,0.4,0.62,0.3284
16340,16341,2012-11-18,4,0.4,0.62,0.2985
16341,16342,2012-11-18,4,0.42,0.54,0.2836
16342,16343,2012-11-18,4,0.4,0.62,0.3284
16343,16344,2012-11-18,4,0.38,0.66,0.2537
16344,16345,2012-11-18,4,0.36,0.66,0.2239
16345,16346,2012-11-18,4,0.36,0.66,0.1642
16346,16347,2012-11-18,4,0.36,0.66,0.1642
16347,16348,2012-11-18,4,0.36,0.66,0.2537
16348,16349,2012-11-18,4,0.36,0.66,0.2537
16349,16350,2012-11-18,4,0.36,0.66,0.2239
16350,16351,2012-11-19,4,0.36,0.66,0.2239
16351,16352,2012-11-19,4,0.36,0.66,0.2239
16352,16353,2012-11-19,4,0.36,0.66,0.2537
16353,16354,2012-11-19,4,0.36,0.66,0.2239
16354,16355,2012-11-19,4,0.36,0.66,0.2239
16355,16356,2012-11-19,4,0.36,0.66,0.2239
16356,16357,2012-11-19,4,0.36,0.66,0.2537
16357,16358,2012-11-19,4,0.36,0.66,0.2985
16358,16359,2012-11-19,4,0.36,0.66,0.2985
16359,16360,2012-11-19,4,0.36,0.66,0.2537
16360,16361,2012-11-19,4,0.36,0.66,0.2537
16361,16362,2012-11-19,4,0.38,0.66,0.2537
16362,16363,2012-11-19,4,0.4,0.62,0.2836
16363,16364,2012-11-19,4,0.44,0.54,0.2537
16364,16365,2012-11-19,4,0.44,0.54,0.2537
16365,16366,2012-11-19,4,0.44,0.54,0.194
16366,16367,2012-11-19,4,0.42,0.58,0.2537
16367,16368,2012-11-19,4,0.42,0.58,0.194
16368,16369,2012-11-19,4,0.4,0.58,0.2537
16369,16370,2012-11-19,4,0.4,0.58,0.2836
16370,16371,2012-11-19,4,0.38,0.62,0.2537
16371,16372,2012-11-19,4,0.38,0.54,0.2239
16372,16373,2012-11-19,4,0.34,0.66,0.1045
16373,16374,2012-11-19,4,0.34,0.66,0.1045
16374,16375,2012-11-20,4,0.32,0.7,0.1343
16375,16376,2012-11-20,4,0.34,0.66,0.1045
16376,16377,2012-11-20,4,0.32,0.76,0.0896
16377,16378,2012-11-20,4,0.34,0.71,0.1045
16378,16379,2012-11-20,4,0.34,0.66,0.194
16379,16380,2012-11-20,4,0.34,0.66,0.1343
16380,16381,2012-11-20,4,0.34,0.71,0.1642
16381,16382,2012-11-20,4,0.32,0.76,0.0896
16382,16383,2012-11-20,4,0.34,0.71,0.1343
16383,16384,2012-11-20,4,0.36,0.71,0.0
16384,16385,2012-11-20,4,0.4,0.66,0.0896
16385,16386,2012-11-20,4,0.42,0.67,0.0896
16386,16387,2012-11-20,4,0.42,0.67,0.0
16387,16388,2012-11-20,4,0.44,0.58,0.0
16388,16389,2012-11-20,4,0.44,0.58,0.1045
16389,16390,2012-11-20,4,0.46,0.55,0.1045
16390,16391,2012-11-20,4,0.42,0.62,0.0896
16391,16392,2012-11-20,4,0.4,0.71,0.1642
16392,16393,2012-11-20,4,0.4,0.66,0.0896
16393,16394,2012-11-20,4,0.4,0.71,0.0
16394,16395,2012-11-20,4,0.38,0.76,0.0
16395,16396,2012-11-20,4,0.36,0.71,0.0
16396,16397,2012-11-20,4,0.36,0.71,0.0
16397,16398,2012-11-20,4,0.32,0.81,0.1045
16398,16399,2012-11-21,4,0.34,0.81,0.0
16399,16400,2012-11-21,4,0.32,0.81,0.1045
16400,16401,2012-11-21,4,0.28,0.87,0.1045
16401,16402,2012-11-21,4,0.28,0.87,0.1045
16402,16403,2012-11-21,4,0.28,0.87,0.1045
16403,16404,2012-11-21,4,0.28,0.87,0.1045
16404,16405,2012-11-21,4,0.28,0.87,0.0896
16405,16406,2012-11-21,4,0.26,0.87,0.0896
16406,16407,2012-11-21,4,0.28,0.81,0.0896
16407,16408,2012-11-21,4,0.32,0.76,0.0896
16408,16409,2012-11-21,4,0.36,0.62,0.0
16409,16410,2012-11-21,4,0.4,0.5,0.194
16410,16411,2012-11-21,4,0.44,0.41,0.194
16411,16412,2012-11-21,4,0.44,0.35,0.2239
16412,16413,2012-11-21,4,0.46,0.33,0.194
16413,16414,2012-11-21,4,0.46,0.36,0.0896
16414,16415,2012-11-21,4,0.44,0.33,0.1343
16415,16416,2012-11-21,4,0.4,0.4,0.1642
16416,16417,2012-11-21,4,0.42,0.38,0.1045
16417,16418,2012-11-21,4,0.38,0.43,0.194
16418,16419,2012-11-21,4,0.34,0.61,0.1045
16419,16420,2012-11-21,4,0.36,0.5,0.0
16420,16421,2012-11-21,4,0.34,0.49,0.0
16421,16422,2012-11-21,4,0.32,0.61,0.0
16422,16423,2012-11-22,4,0.32,0.66,0.0896
16423,16424,2012-11-22,4,0.28,0.65,0.0896
16424,16425,2012-11-22,4,0.24,0.75,0.0896
16425,16426,2012-11-22,4,0.24,0.75,0.1045
16426,16427,2012-11-22,4,0.22,0.8,0.1343
16427,16428,2012-11-22,4,0.24,0.75,0.1045
16428,16429,2012-11-22,4,0.26,0.7,0.1045
16429,16430,2012-11-22,4,0.22,0.75,0.1343
16430,16431,2012-11-22,4,0.24,0.75,0.1343
16431,16432,2012-11-22,4,0.3,0.65,0.0
16432,16433,2012-11-22,4,0.36,0.57,0.1045
16433,16434,2012-11-22,4,0.42,0.41,0.0896
16434,16435,2012-11-22,4,0.44,0.35,0.0
16435,16436,2012-11-22,4,0.46,0.31,0.0
16436,16437,2012-11-22,4,0.48,0.29,0.0
16437,16438,2012-11-22,4,0.48,0.29,0.0
16438,16439,2012-11-22,4,0.46,0.33,0.0
16439,16440,2012-11-22,4,0.44,0.35,0.0
